STRAATNAAM;POSTCODE6;POSTCODE4;HSNR_laag;HSNR_hoog;HSNR_aant;BUURTCODE;BUURTNAAM;WIJKCODE;WIJKNAAM;STADSDEELCODE;STADSDEELNAAM;x_rd;y_rd;latitude;longitude
Xanthippehof;5631KZ;5631.0;1;6;6.0;435;Oude Gracht-Oost;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162410.951436;386087.25685;51.4638048715;5.49384594442
Xylofoonlaan;5642RR;5642.0;1;13;13.0;328;Tongelresche Akkers;32;Wijk Doornakkers;3;Stadsdeel Tongelre;164666.86035;383069.033002;51.4366408918;5.52622588623
Yweinstraat;5625ES;5625.0;1;25;12.0;513;Jagershoef;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160523.72225;387225.217379;51.4740552982;5.46670629553
Zagwijnstraat;5654KJ;5654.0;2;28;14.0;725;Bennekel-West, Gagelbosch;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159268.2215;380994.066055;51.4180564817;5.44855967
Zandbaars;5658BS;5658.0;1;61;31.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156688.988577;384267.1916;51.4474912237;5.41149707704
Zandberg;5658CG;5658.0;1;11;8.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156693.04865;384161.503408;51.4465412151;5.41155497002
Zandbloem;5658BZ;5658.0;105;173;35.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156256.487433;384035.3607;51.4454085102;5.40527470243
Zanddreef;5658AG;5658.0;122;180;30.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156339.86285;384293.689418;51.4477303487;5.40647499588
Zanddreef;5658BN;5658.0;2;120;65.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156467.8801;384141.617487;51.4463631027;5.40831589858
Zandhagedis;5658AT;5658.0;2;68;34.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156094.523609;384174.1165;51.4466560816;5.40294539053
Zandhoen;5658AL;5658.0;2;38;19.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156144.682422;384094.05445;51.4459363294;5.40366665047
Zandhovenstraat;5628RM;5628.0;1;23;18.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161697.344005;387811.84275;51.4793155124;5.48360989565
Zandkasteel;5658BE;5658.0;43;49;4.0;639;Bosrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156851.76915;383808.457703;51.4433673007;5.41383625416
Zandkever;5658AR;5658.0;1;57;29.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156093.046087;384088.7995;51.4458891979;5.4029238693
Zandkrab;5658AH;5658.0;1;43;22.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156543.343771;384458.82055;51.4492141337;5.40940281835
Zandpluvier;5658BL;5658.0;9;44;34.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156623.54985;384048.058586;51.4455217026;5.41055472242
Zandschuit;5658AB;5658.0;49;95;24.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156661.6276;384486.663675;51.4494640678;5.41110453089
Zandschuit;5658BM;5658.0;1;47;24.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156703.02505;384434.220861;51.4489925523;5.41169980487
Zandtong;5658AW;5658.0;1;59;30.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156609.057565;384426.07895;51.4489196452;5.41034799814
Zandvis;5658BC;5658.0;2;80;40.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156653.06754;384377.81675;51.448485704;5.41098087462
Zandzegge;5658BV;5658.0;3;45;22.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156534.884675;384152.0326;51.446456541;5.40927978298
Zandzegge;5658BW;5658.0;2;28;14.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156511.364275;384201.156;51.4468981591;5.4089416614
Zandzwaluw;5658AS;5658.0;1;48;48.0;634;Zandrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156274.571573;384238.37625;51.4472333095;5.40553557232
Zebrastraat;5646BT;5646.0;2;32;16.0;234;Tivoli;23;Wijk Putten;2;Stadsdeel Stratum;163422.04095;381099.424694;51.4189567265;5.50827632353
Zeebruggestraat;5628NJ;5628.0;2;16;8.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161138.5587;387654.173373;51.477904656;5.47556338545
Zeelsterstraat;5652EA;5652.0;1;41;20.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;159311.67894;383345.4223;51.4391917348;5.44921322672
Zeelsterstraat;5652ED;5652.0;95;121;25.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;158852.273217;383163.7354;51.437561945;5.44260387774
Zeelsterstraat;5652EK;5652.0;2;44;22.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;159305.626873;383380.67445;51.4395086512;5.44912661524
Zeelsterstraat;5652EL;5652.0;46;84;41.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;159108.491646;383299.46055;51.4387801206;5.44629036843
Zeelsterstraat;5652EN;5652.0;122;170;24.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;158631.695466;383196.14105;51.4378546967;5.43943188823
Zeelsterstraat;5652EP;5652.0;172;214;27.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;158401.938002;383201.60365;51.4379052356;5.43612757374
Zeggenweg;5641JM;5641.0;1;1;1.0;334;Urkhoven;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;165116.043307;383543.66455;51.4408993035;5.53269947721
Zevenbergenstraat;5652JN;5652.0;1;27;14.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;158459.6545;383318.929476;51.438959487;5.43695880757
Zijlstraat;5623BR;5623.0;1;51;26.0;425;Rapenland;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;161029.12675;385536.081807;51.4588670538;5.47395180054
Zijpendaal;5655GB;5655.0;2;50;25.0;732;Hanevoet;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158476.88885;380763.808252;51.4159922131;5.43718140545
Zilvermeeuwlaan;5613CK;5613.0;1;17;6.0;311;Villapark;31;Wijk De Laak;3;Stadsdeel Tongelre;162750.542662;383662.53405;51.4420053004;5.49867928254
Zoutmanstraat;5612KN;5612.0;1;40;21.0;412;Hemelrijken;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160818.2912;384432.371198;51.4489483941;5.47089990201
Zoutstraat;5612HW;5612.0;1;47;26.0;411;Limbeek-Noord;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160581.038027;384305.3648;51.4478091795;5.46748488619
Zuiderzeelaan;5628KD;5628.0;22;50;15.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160392.320966;387665.32595;51.4780125549;5.4648217429
Zuidewijn;5653PR;5653.0;2;40;20.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158681.98325;381766.975101;51.4250080576;5.44014015642
Zutphenstraat;5651ER;5651.0;1;35;18.0;624;Drents Dorp;62;Wijk Halve Maan;6;Stadsdeel Strijp;158746.1514;384269.999965;51.4475065106;5.44108944118
Zwaanstraat;5651CA;5651.0;2;40;20.0;624;Drents Dorp;62;Wijk Halve Maan;6;Stadsdeel Strijp;159510.173;384444.517783;51.4490695839;5.45208215059
Zwaanstraat;5651CA;5651.0;1;31;22.0;625;Zwaanstraat;62;Wijk Halve Maan;6;Stadsdeel Strijp;159510.173;384444.517783;51.4490695839;5.45208215059
de Bazelstraat;5624AT;5624.0;1;20;20.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159698.87155;386141.434099;51.4643210451;5.45481937394
de Fallastraat;5654SK;5654.0;1;9;6.0;722;Blaarthem;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159803.4497;381595.933673;51.4234621651;5.45626218078
de Genestetlaan;5615EG;5615.0;1;15;11.0;218;Elzent-Zuid;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161397.971724;382044.9444;51.4274823164;5.47919546895
de Genestetlaan;5615EH;5615.0;2;26;13.0;218;Elzent-Zuid;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161372.341813;382012.29;51.4271890873;5.47882635315
de Greide;5622NE;5622.0;49;72;24.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160787.185734;385278.4293;51.4565536444;5.47046636345
de Greide;5622NH;5622.0;3;7;5.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160775.0135;385242.257533;51.4562286338;5.4702906365
de Jonghlaan;5616LB;5616.0;1;32;34.0;612;Philipsdorp;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160357.392514;383869.5695;51.443894135;5.46426107912
de Klerklaan;5624BA;5624.0;1;29;15.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159857.77761;386139.82165;51.4643052008;5.45710606308
de Koppele;5632LH;5632.0;135;193;30.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162083.39645;387563.650898;51.4770798748;5.48916214039
de Koppele;5632LJ;5632.0;195;265;36.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162171.27745;387754.979899;51.4787985491;5.4904310376
de Koppele;5632LK;5632.0;267;325;30.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162132.9845;387809.963439;51.4792932634;5.48988093109
de Koppele;5632LM;5632.0;327;385;30.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162117.9651;387743.461019;51.4786956873;5.48966337809
de Koppele;5632LP;5632.0;459;517;30.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162155.47015;387911.397141;51.4802047289;5.49020668006
de Koppele;5632LT;5632.0;651;709;30.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162172.9141;388061.495281;51.4815536848;5.49046085767
de Kulder;5632WS;5632.0;1;27;14.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162810.439586;387911.26615;51.4801948376;5.49963518718
de Presstraat;5654DN;5654.0;1;31;16.0;724;Bennekel-Oost;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;160282.128558;381470.55695;51.4223309061;5.46314247309
de Rondom;5612AP;5612.0;1;70;5.0;115;TU-terrein;11;Wijk Centrum;1;Stadsdeel Centrum;162292.100992;384229.58855;51.4471084849;5.49209714296
de Ruijterstraat;5612GJ;5612.0;1;30;24.0;412;Hemelrijken;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160527.827876;384630.2038;51.4507295733;5.4667245596
de Waghemakerstraat;5622JE;5622.0;1;7;7.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160536.4767;386318.578612;51.4659057128;5.46687558274
de Waghemakerstraat;5622JK;5622.0;148;194;24.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160614.26855;386239.132702;51.4651908298;5.46799380255
de Wielen;5612AV;5612.0;6;6;1.0;115;TU-terrein;11;Wijk Centrum;1;Stadsdeel Centrum;161762.900969;384124.9203;51.4461742639;5.48448264688
de Zaale;5612AJ;5612.0;5;20;3.0;115;TU-terrein;11;Wijk Centrum;1;Stadsdeel Centrum;162577.053712;384663.5295;51.4510052686;5.49620550232
van Beethovenlaan;5654EA;5654.0;1;29;15.0;724;Bennekel-Oost;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;160335.61265;381313.624932;51.4209197901;5.46390903943
van Bergeijkstraat;5611RP;5611.0;1;17;10.0;212;Rochusbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162034.77165;382505.218084;51.4316119709;5.48836101722
van Blankenburgstraat;5654HC;5654.0;1;47;24.0;725;Bennekel-West, Gagelbosch;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159944.94347;380989.2506;51.4180076593;5.45828797522
van Blankenburgstraat;5654HD;5654.0;2;36;18.0;725;Bennekel-West, Gagelbosch;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159635.030504;381000.75285;51.4181136862;5.45383290589
van Bodeghemstraat;5622JN;5622.0;2;28;14.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160567.306765;386103.79615;51.4639748031;5.46731584915
van Dormaalstraat;5624KH;5624.0;1;21;15.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160413.993393;386603.51055;51.4684680598;5.4651173379
van Druyvesteinstraat;5622BH;5622.0;1;20;20.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160365.07985;385180.420071;51.4556768569;5.46439165896
van Ennettenstraat;5643MC;5643.0;5;51;24.0;233;Sintenbuurt;23;Wijk Putten;2;Stadsdeel Stratum;163126.617697;381574.8294;51.423234321;5.50404028556
van Ennettenstraat;5645MD;5645.0;53;67;12.0;234;Tivoli;23;Wijk Putten;2;Stadsdeel Stratum;163233.938481;381498.0493;51.4225426119;5.50558147911
van Galenstraat;5612GZ;5612.0;1;26;26.0;412;Hemelrijken;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160483.78625;384696.665276;51.4513274041;5.46609201185
van Kinsbergenstraat;5612LM;5612.0;2;30;23.0;412;Hemelrijken;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160898.353061;384559.7265;51.4500923145;5.47205376631
van Kinsbergenstraat;5612LN;5612.0;32;68;20.0;412;Hemelrijken;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160786.675176;384529.29015;51.449819892;5.47044668562
van Maanenstraat;5652RE;5652.0;1;51;26.0;623;Lievendaal;62;Wijk Halve Maan;6;Stadsdeel Strijp;158399.44765;383992.174707;51.445011435;5.43609940872
van Meursstraat;5615JN;5615.0;1;35;11.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;161148.288727;382243.05285;51.42926583;5.47560881273
van Norenburchstraat;5622KN;5622.0;1;43;22.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160533.3176;385522.586632;51.4587508457;5.46681758417
van Oldenbarneveltlaan;5631AG;5631.0;1;3;3.0;337;Koudenhoven;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163145.124405;385619.1253;51.4595868543;5.50439996302
van Poppelstraat;5622BJ;5622.0;1;22;22.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160313.25765;385216.626899;51.4560027996;5.4636466092
van Reespad;5645JJ;5645.0;2;18;10.0;230;Puttense Dreef;23;Wijk Putten;2;Stadsdeel Stratum;163790.28215;381869.985747;51.4258774205;5.513589383
van Renesseweg;5645JS;5645.0;50;80;16.0;232;Burghplan;23;Wijk Putten;2;Stadsdeel Stratum;163732.88585;382062.857472;51.4276119725;5.51276891067
van Swindenstraat;5612PW;5612.0;50;80;16.0;411;Limbeek-Noord;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160286.5554;384335.625821;51.4480840297;5.46324917418
van Thienenlaan;5622BA;5622.0;1;27;20.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160411.449713;385206.1299;51.4559075096;5.46505920597
van Thienenlaan;5622BD;5622.0;62;120;30.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160342.3568;385313.132277;51.456869978;5.46406674631
van Vorststraat;5622CX;5622.0;2;74;55.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160314.1971;385600.543177;51.4594536834;5.46366593192
van Wassenhovestraat;5613LJ;5613.0;1;25;13.0;211;Irisbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162536.01735;382650.248599;51.4329091181;5.49557203204
van Zinnicqstraat;5624AE;5624.0;2;28;14.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159641.1664;386478.282559;51.4673493394;5.45399342984
van Zinnicqstraat;5624AG;5624.0;30;62;17.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159577.489943;386438.01925;51.4669879485;5.45307651834
van der Hartstraat;5622GK;5622.0;1;39;20.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160523.787963;386182.1855;51.464679847;5.46669083649
van der Hartstraat;5622GL;5622.0;2;44;22.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160520.352589;386149.22285;51.4643835909;5.46664088194
van der Helmstraat;5622KS;5622.0;1;43;22.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160426.08745;385662.121299;51.4600061198;5.46527685015
van der Helststraat;5642KN;5642.0;2;36;18.0;322;Doornakkers-Oost;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163959.2609;382991.614854;51.4359567047;5.51604752384
van der Werffstraat;5622KB;5622.0;2;22;9.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160468.53118;386007.53145;51.463110482;5.46589294794
von Flotowlaan;5653AD;5653.0;1;36;19.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159888.19525;382222.412053;51.4290926481;5.45748930727
's Gravesandestraat;5612JM;5612.0;1;39;20.0;411;Limbeek-Noord;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160268.287878;384546.4461;51.4499791938;5.46298955163
's Gravesandestraat;5612JP;5612.0;50;106;29.0;411;Limbeek-Noord;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160242.8802;384582.794518;51.4503061548;5.46262458394
't Hofke;5641AK;5641.0;91;153;27.0;335;'t Hofke;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164151.923166;384427.61455;51.4488613141;5.5188556069
18 Septemberplein;5611AL;5611.0;3;35;9.0;111;Binnenstad;11;Wijk Centrum;1;Stadsdeel Centrum;161303.06815;383642.740712;51.4418454503;5.47785949704
1e Lieven de Keylaan;5622GD;5622.0;16;38;12.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160079.571133;386081.92;51.4637827829;5.46029690753
1e Lieven de Keylaan;5622GE;5622.0;40;86;24.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160130.3071;386127.821594;51.4641949159;5.46102767685
1e Terborgstraat;5651BT;5651.0;1;7;4.0;624;Drents Dorp;62;Wijk Halve Maan;6;Stadsdeel Strijp;159024.40725;384036.895941;51.4454092928;5.44508948879
1e Wilakkersstraat;5614BG;5614.0;41;73;17.0;214;Tuindorp;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162299.21795;382062.483878;51.4276290142;5.49215457547
1e Wilakkersstraat;5614BH;5614.0;2;46;21.0;214;Tuindorp;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162335.341;382155.442978;51.4284641236;5.49267591587
2e Bottelroosstraat;5644EL;5644.0;1;16;15.0;221;Kerstroosplein;22;Wijk Kortonjo;2;Stadsdeel Stratum;162345.47444;381122.83225;51.4191821918;5.49280008834
2e Kruizemuntstraat;5643EB;5643.0;30;46;9.0;237;Kruidenbuurt;23;Wijk Putten;2;Stadsdeel Stratum;162904.049246;381132.2251;51.4192590623;5.50083041063
2e Lieven de Keylaan;5622GA;5622.0;1;19;10.0;423;Barrier;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159739.461679;385914.46555;51.4622805619;5.45540041651
2e Lieven de Keylaan;5624LA;5624.0;2;26;13.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159734.844707;385946.7317;51.4625706302;5.45533441472
2e Wilakkersstraat;5614BK;5614.0;1;11;6.0;214;Tuindorp;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162480.8106;382279.877624;51.4295807123;5.49477026712
2e Wilakkersstraat;5614BL;5614.0;2;14;7.0;214;Tuindorp;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162482.5198;382320.4886;51.4299457283;5.49479570733
Aalsterweg;5615CC;5615.0;91;103;23.0;216;Bloemenplein;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161887.13405;381787.174759;51.4251595401;5.48622394305
Aalsterweg;5615CH;5615.0;50;92;43.0;217;Looiakkers;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161869.5859;381856.847812;51.4257860227;5.48597299564
Aalsterweg;5644RA;5644.0;135;193;100.0;222;Gerardusplein;22;Wijk Kortonjo;2;Stadsdeel Stratum;161868.8268;381503.720307;51.4226118839;5.48595519334
Aalsterweg;5644RB;5644.0;195;241;18.0;222;Gerardusplein;22;Wijk Kortonjo;2;Stadsdeel Stratum;161804.501149;380953.70965;51.4176687969;5.48501974762
Aalsterweg;5644RB;5644.0;253;257;4.0;225;Eikenburg;22;Wijk Kortonjo;2;Stadsdeel Stratum;161804.501149;380953.70965;51.4176687969;5.48501974762
Aalsterweg;5644RC;5644.0;259;259;11.0;225;Eikenburg;22;Wijk Kortonjo;2;Stadsdeel Stratum;161705.246333;380645.4989;51.4148995796;5.48358703357
Aalsterweg;5644RG;5644.0;299;317;11.0;225;Eikenburg;22;Wijk Kortonjo;2;Stadsdeel Stratum;161688.733;380245.437966;51.4113037559;5.48334206414
Aalsterweg;5644RH;5644.0;152;182;16.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161813.75465;381578.402935;51.4232838507;5.48516485724
Aalsterweg;5644RJ;5644.0;184;226;21.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161784.0958;381418.58908;51.4218476938;5.48473536239
Aalsterweg;5644RK;5644.0;228;262;13.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161590.86265;380750.759699;51.4158470849;5.48194476853
Aarlenlaan;5628WT;5628.0;1;39;20.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161562.01615;388137.347386;51.4822429525;5.48166792529
Aarlenlaan;5628WV;5628.0;2;30;15.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161591.8706;388167.468895;51.4825133547;5.48209827532
Abbevillelaan;5627MX;5627.0;17;17;1.0;524;Achtse Barrier-Hoeven;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159370.362812;389269.29485;51.4924389375;5.45013098429
Abrikozenstraat;5632SP;5632.0;2;40;20.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162657.5115;388036.895666;51.4813261786;5.49743647446
Achterom;5611GA;5611.0;10;16;4.0;111;Binnenstad;11;Wijk Centrum;1;Stadsdeel Centrum;161353.194156;383175.98965;51.4376494169;5.47857204246
Achtse Loop;5626BW;5626.0;1;36;32.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158154.764988;387641.1919;51.4778126417;5.43261264972
Achtseweg Noord;5651GG;5651.0;1;62;29.0;628;Mispelhoef;62;Wijk Halve Maan;6;Stadsdeel Strijp;157538.76425;386864.761723;51.4708367045;5.42373993395
Ad Luijkxlaan;5626HL;5626.0;1;4;3.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158187.673151;386999.89445;51.4720480554;5.43308051867
Admetuslaan;5631CE;5631.0;1;35;18.0;434;Oude Gracht-West;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162364.1689;385528.213369;51.4587804388;5.49316102487
Admiralenpad;5612LP;5612.0;1;20;20.0;412;Hemelrijken;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160772.562603;384414.51675;51.4487883775;5.47024178129
Adolf van Cortenbachstraat;5611TH;5611.0;44;92;25.0;211;Irisbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162117.746487;382799.61165;51.4342571345;5.48956014769
Adonispad;5631GP;5631.0;1;16;16.0;434;Oude Gracht-West;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162084.9397;385869.648897;51.4618530689;5.48915019636
Aeneaslaan;5631LA;5631.0;1;15;8.0;434;Oude Gracht-West;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162344.877926;385741.2535;51.4606956346;5.49288790621
Aeneaslaan;5631LB;5631.0;2;22;11.0;434;Oude Gracht-West;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162391.74504;385629.289;51.459688611;5.49355993128
Aert van der Neerstraat;5642LK;5642.0;1;19;22.0;322;Doornakkers-Oost;32;Wijk Doornakkers;3;Stadsdeel Tongelre;164193.2576;383144.827088;51.437330107;5.51941671406
Agaat;5629GV;5629.0;1;73;37.0;533;Blixembosch-West;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;159756.510109;388378.66855;51.4844302794;5.45567912956
Agaat;5629GW;5629.0;2;28;14.0;533;Blixembosch-West;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;159894.1511;388376.26662;51.4844075073;5.45766067121
Airbornelaan;5632JG;5632.0;86;146;31.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162136.90595;387464.151032;51.4761848297;5.48993035356
Akerendam;5653PB;5653.0;2;50;25.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158957.0615;381413.250133;51.4218266687;5.44409123173
Akkerstraat;5615HP;5615.0;3;43;21.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;161070.4008;382594.788049;51.4324283077;5.47449490845
Albenizweg;5653GA;5653.0;2;10;5.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159643.942384;381897.81365;51.4261770061;5.45397285879
Alberdingk Thijmlaan;5615EC;5615.0;28;130;52.0;218;Elzent-Zuid;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161256.84235;381882.918722;51.4260275061;5.47716333273
Albert Camuslaan;5629PB;5629.0;1;24;24.0;534;Blixembosch-Oost;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160779.62175;388939.252521;51.4894595771;5.47041778381
Aldendriel;5653PG;5653.0;1;47;24.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158809.3437;381661.113214;51.4240556507;5.44197018891
Aldendriel;5653PJ;5653.0;2;34;17.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158885.760586;381784.01935;51.4251598921;5.44307024022
Aletta Jacobsplein;5612RG;5612.0;77;92;16.0;410;Limbeek-Zuid;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160831.2391;383770.997379;51.4430033925;5.47107519679
Allersma;5655CD;5655.0;119;147;15.0;732;Hanevoet;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158804.237;380433.611035;51.4130220555;5.44188349236
